payment_id,subscriber_id,payment_date,amount_usd,failure_reason,gateway_response_code,attempt_number,previous_failures,days_since_last_payment,historical_success_rate,payment_method,customer_tenure_months,monthly_charge_usd,support_ticket_count,customer_lifetime_value_usd,customer_opted_out,recovery_probability,root_cause,root_cause_confidence,revenue_at_risk,expected_recovery,recommended_action
PAY-0016090,CUST-001738,2026-08-03,10.15,NETWORK_TIMEOUT,TIMEOUT_408,1,0,28,0.538,card,15,13.34,2,206.02,False,0.207,PAYMENT_INSTRUMENT,0.517,10.89,2.25,HUMAN_REVIEW
PAY-0016091,CUST-008249,2025-11-24,14.75,GATEWAY_ERROR,96,3,2,35,0.502,card,27,13.88,0,401.06,False,0.64,GATEWAY_ERROR,0.771,15.78,10.1,HUMAN_REVIEW
PAY-0016092,CUST-006399,2025-03-27,109.96,INVALID_CARD,14,2,3,32,0.506,netbanking,11,99.87,0,1285.49,False,0.231,PAYMENT_INSTRUMENT,0.896,109.68,25.34,CUSTOMER_NUDGE
PAY-0016093,CUST-002021,2025-06-28,11.01,NETWORK_TIMEOUT,TIMEOUT_408,5,4,41,0.596,card,15,9.8,0,167.55,False,0.57,TRANSIENT_FAILURE,0.738,11.5,6.56,HUMAN_REVIEW
PAY-0016094,CUST-008388,2025-12-23,60.0,INSUFFICIENT_FUNDS,51,1,0,23,0.43,upi,14,52.25,0,774.16,True,0.106,CUSTOMER_ACTION_REQUIRED,0.928,63.37,6.72,STOP
PAY-0016095,CUST-006483,2026-03-08,23.94,DUPLICATE_TRANSACTION,94,3,2,29,0.424,card,30,23.45,0,683.78,False,0.53,GATEWAY_ERROR,0.752,25.07,13.29,RETRY
PAY-0016096,CUST-006167,2025-01-06,8.75,BANK_UNAVAILABLE,BANK_DOWN_502,1,1,39,0.601,card,33,9.22,2,320.75,False,0.739,TRANSIENT_FAILURE,0.822,8.67,6.41,RETRY
PAY-0016097,CUST-008764,2025-11-12,18.29,NETWORK_TIMEOUT,GW_503,3,3,33,0.622,card,27,18.78,2,462.95,False,0.658,TRANSIENT_FAILURE,0.912,19.61,12.9,RETRY
PAY-0016098,CUST-003990,2026-02-17,16.05,INSUFFICIENT_FUNDS,NSF_51,2,2,27,0.442,card,6,20.41,1,144.51,False,0.457,CUSTOMER_ACTION_REQUIRED,0.862,16.31,7.45,CUSTOMER_NUDGE
PAY-0016099,CUST-004723,2025-03-31,19.2,AUTHENTICATION_FAILED,3DS_FAIL_05,2,1,28,0.382,card,8,16.43,1,138.18,False,0.48,CUSTOMER_ACTION_REQUIRED,0.929,19.36,9.29,CUSTOMER_NUDGE
PAY-0016100,CUST-006112,2025-01-24,9.39,INSUFFICIENT_FUNDS,51,1,1,30,0.423,netbanking,23,9.31,0,220.74,False,0.331,CUSTOMER_ACTION_REQUIRED,0.745,10.04,3.32,CUSTOMER_NUDGE
PAY-0016101,CUST-008367,2026-04-14,27.13,LIMIT_EXCEEDED,61,1,0,24,0.51,card,5,25.95,0,153.96,True,0.138,CUSTOMER_ACTION_REQUIRED,0.943,27.54,3.8,STOP
PAY-0016102,CUST-007861,2026-07-23,22.31,BANK_UNAVAILABLE,BANK_DOWN_502,4,3,37,0.525,upi,5,16.12,0,77.44,False,0.425,GATEWAY_ERROR,0.614,23.41,9.95,HUMAN_REVIEW
PAY-0016103,CUST-006070,2025-09-27,21.86,AUTHENTICATION_FAILED,3DS_FAIL_05,2,1,32,0.381,upi,4,17.65,0,84.63,False,0.286,CUSTOMER_ACTION_REQUIRED,0.795,22.66,6.48,CUSTOMER_NUDGE
PAY-0016104,CUST-007852,2025-03-12,12.51,DUPLICATE_TRANSACTION,94,1,0,17,0.355,card,4,5.0,0,24.79,False,0.688,GATEWAY_ERROR,0.751,12.17,8.37,RETRY
PAY-0016105,CUST-003089,2026-01-31,5.05,DUPLICATE_TRANSACTION,94,2,1,28,0.623,card,13,7.19,1,106.52,False,0.713,GATEWAY_ERROR,0.837,5.27,3.76,RETRY
PAY-0016106,CUST-004773,2025-12-29,15.63,BANK_UNAVAILABLE,91,1,0,26,0.498,upi,10,16.44,1,140.73,False,0.777,TRANSIENT_FAILURE,0.806,16.81,13.06,RETRY
PAY-0016107,CUST-006884,2025-02-13,26.83,FRAUD_SUSPECTED,RISK_BLOCK_63,1,1,25,0.689,card,38,28.39,0,1018.74,False,0.082,RISK_RELATED,0.913,27.1,2.22,STOP
PAY-0016108,CUST-000248,2025-05-07,11.64,INSUFFICIENT_FUNDS,NSF_51,1,1,24,0.568,card,28,11.64,1,391.4,False,0.308,CUSTOMER_ACTION_REQUIRED,0.894,11.76,3.62,CUSTOMER_NUDGE
PAY-0016109,CUST-006916,2026-08-19,24.5,INSUFFICIENT_FUNDS,NSF_51,2,1,31,0.493,upi,28,22.01,1,525.01,False,0.312,CUSTOMER_ACTION_REQUIRED,0.846,26.16,8.16,CUSTOMER_NUDGE
PAY-0016110,CUST-005260,2025-12-06,29.71,GATEWAY_ERROR,96,1,0,26,0.459,upi,6,29.16,0,177.11,False,0.607,GATEWAY_ERROR,0.862,31.79,19.3,RETRY
PAY-0016111,CUST-006246,2026-03-06,10.88,INSUFFICIENT_FUNDS,NSF_51,2,1,33,0.727,card,37,12.59,1,419.94,False,0.424,PAYMENT_INSTRUMENT,0.403,11.38,4.83,CUSTOMER_NUDGE
PAY-0016112,CUST-007861,2025-02-17,14.94,LIMIT_EXCEEDED,61,2,1,22,0.578,upi,5,16.12,0,77.44,False,0.472,CUSTOMER_ACTION_REQUIRED,0.897,15.47,7.3,CUSTOMER_NUDGE
PAY-0016113,CUST-004042,2026-05-11,44.9,DUPLICATE_TRANSACTION,DUP_94,2,2,33,0.606,card,31,40.38,1,1259.09,False,0.591,GATEWAY_ERROR,0.892,46.56,27.52,RETRY
PAY-0016114,CUST-002352,2026-04-14,20.94,NETWORK_TIMEOUT,91,1,0,31,0.444,card,22,19.4,1,367.52,False,0.82,TRANSIENT_FAILURE,0.84,20.56,16.86,RETRY
PAY-0016115,CUST-008662,2026-06-23,56.12,CARD_EXPIRED,54,1,0,29,0.566,card,50,57.85,1,3156.66,False,0.309,PAYMENT_INSTRUMENT,0.752,54.76,16.92,HUMAN_REVIEW
PAY-0016116,CUST-008285,2026-02-14,24.05,AUTHENTICATION_FAILED,3DS_FAIL_05,1,1,36,0.372,upi,12,25.91,0,294.48,False,0.395,CUSTOMER_ACTION_REQUIRED,0.893,24.59,9.71,CUSTOMER_NUDGE
PAY-0016117,CUST-003310,2026-07-23,3.0,DUPLICATE_TRANSACTION,DUP_94,3,2,33,0.583,card,11,8.47,1,105.77,False,0.48,GATEWAY_ERROR,0.78,3.14,1.51,RETRY
PAY-0016118,CUST-000369,2025-12-03,13.56,DUPLICATE_TRANSACTION,DUP_94,1,0,32,0.475,upi,7,13.13,1,97.06,False,0.559,GATEWAY_ERROR,0.776,13.84,7.74,RETRY
PAY-0016119,CUST-003347,2025-09-06,13.3,DUPLICATE_TRANSACTION,94,1,1,32,0.516,card,13,14.25,0,221.73,False,0.63,GATEWAY_ERROR,0.774,13.68,8.62,RETRY
PAY-0016120,CUST-001011,2026-02-04,8.48,GATEWAY_ERROR,GW_ERR_96,1,1,32,0.585,card,35,10.04,2,401.58,False,0.602,GATEWAY_ERROR,0.83,8.87,5.34,RETRY
PAY-0016121,CUST-000097,2025-11-20,8.35,GATEWAY_ERROR,GW_ERR_96,1,2,29,0.552,card,7,8.36,1,69.83,False,0.47,GATEWAY_ERROR,0.846,8.19,3.85,RETRY
PAY-0016122,CUST-004249,2025-07-22,35.76,GATEWAY_ERROR,GW_ERR_96,1,1,35,0.63,upi,28,29.2,4,982.82,False,0.624,GATEWAY_ERROR,0.911,38.19,23.83,RETRY
PAY-0016123,CUST-002410,2026-03-20,24.74,GATEWAY_ERROR,GW_ERR_96,2,2,36,0.47,netbanking,4,25.32,0,92.79,False,0.558,GATEWAY_ERROR,0.925,26.59,14.84,RETRY
PAY-0016124,CUST-004269,2026-05-24,16.69,INSUFFICIENT_FUNDS,NSF_51,3,2,30,0.485,card,7,13.36,0,81.16,False,0.452,CUSTOMER_ACTION_REQUIRED,0.904,17.19,7.77,CUSTOMER_NUDGE
PAY-0016125,CUST-004742,2025-04-01,10.91,AUTHENTICATION_FAILED,3DS_FAIL_05,1,1,29,0.448,card,5,11.66,0,52.0,False,0.486,CUSTOMER_ACTION_REQUIRED,0.785,11.69,5.68,CUSTOMER_NUDGE
PAY-0016126,CUST-005352,2025-09-23,15.58,CARD_EXPIRED,54,4,4,25,0.56,card,29,18.52,0,601.63,False,0.121,PAYMENT_INSTRUMENT,0.76,15.86,1.92,STOP
PAY-0016127,CUST-001581,2025-03-23,19.08,NETWORK_TIMEOUT,GW_503,1,1,27,0.556,netbanking,10,25.65,0,247.61,False,0.558,TRANSIENT_FAILURE,0.888,19.18,10.7,RETRY
PAY-0016128,CUST-005670,2026-07-08,22.67,INSUFFICIENT_FUNDS,NSF_51,1,1,30,0.557,card,26,22.42,4,688.69,False,0.357,CUSTOMER_ACTION_REQUIRED,0.786,24.22,8.65,CUSTOMER_NUDGE
PAY-0016129,CUST-007081,2025-11-06,14.91,GATEWAY_ERROR,96,1,1,31,0.372,card,5,10.17,0,55.06,False,0.319,CUSTOMER_ACTION_REQUIRED,0.631,15.29,4.88,CUSTOMER_NUDGE
PAY-0016130,CUST-004915,2026-04-08,17.27,LIMIT_EXCEEDED,61,1,0,23,0.552,card,47,17.34,1,748.13,False,0.44,CUSTOMER_ACTION_REQUIRED,0.911,17.74,7.81,CUSTOMER_NUDGE
PAY-0016131,CUST-008540,2025-12-16,15.76,INSUFFICIENT_FUNDS,51,1,1,34,0.601,card,37,16.71,0,732.44,False,0.392,CUSTOMER_ACTION_REQUIRED,0.979,16.65,6.53,CUSTOMER_NUDGE
PAY-0016132,CUST-004538,2025-10-07,23.08,INSUFFICIENT_FUNDS,NSF_51,1,2,40,0.552,upi,25,20.26,0,460.7,False,0.296,CUSTOMER_ACTION_REQUIRED,0.744,22.85,6.76,CUSTOMER_NUDGE
PAY-0016133,CUST-008948,2025-08-07,39.87,NETWORK_TIMEOUT,TIMEOUT_408,1,1,23,0.79,upi,57,34.18,1,1945.05,False,0.879,TRANSIENT_FAILURE,0.943,41.95,36.87,RETRY
PAY-0016134,CUST-004819,2025-12-03,14.78,AUTHENTICATION_FAILED,05,1,1,22,0.409,card,17,10.08,1,146.6,False,0.371,CUSTOMER_ACTION_REQUIRED,0.906,15.39,5.71,CUSTOMER_NUDGE
PAY-0016135,CUST-007294,2025-03-01,29.41,NETWORK_TIMEOUT,91,4,5,41,0.466,upi,32,26.03,1,708.22,False,0.379,TRANSIENT_FAILURE,0.79,30.41,11.53,HUMAN_REVIEW
PAY-0016136,CUST-008340,2025-03-13,59.78,BANK_UNAVAILABLE,GW_503,4,4,46,0.498,card,34,65.83,0,2679.05,False,0.394,TRANSIENT_FAILURE,0.95,62.95,24.8,HUMAN_REVIEW
PAY-0016137,CUST-001519,2026-07-17,7.82,INSUFFICIENT_FUNDS,51,2,1,32,0.765,card,21,10.7,0,269.24,False,0.479,CUSTOMER_ACTION_REQUIRED,0.941,7.59,3.64,CUSTOMER_NUDGE
PAY-0016138,CUST-007005,2026-01-15,60.84,FRAUD_SUSPECTED,FRAUD_59,2,2,30,0.49,card,20,53.12,1,1183.38,False,0.01,RISK_RELATED,0.937,64.68,0.65,STOP
PAY-0016139,CUST-007403,2026-01-06,27.02,FRAUD_SUSPECTED,RISK_BLOCK_63,2,1,39,0.443,upi,31,26.12,1,965.41,False,0.01,RISK_RELATED,0.796,28.33,0.28,HUMAN_REVIEW
PAY-0016140,CUST-001669,2025-12-03,21.05,INSUFFICIENT_FUNDS,51,1,0,30,0.485,card,21,17.83,2,340.0,False,0.562,CUSTOMER_ACTION_REQUIRED,0.863,21.94,12.33,CUSTOMER_NUDGE
PAY-0016141,CUST-004100,2025-10-07,31.12,INSUFFICIENT_FUNDS,51,1,0,29,0.573,card,16,33.31,0,621.88,False,0.458,CUSTOMER_ACTION_REQUIRED,0.874,30.83,14.12,CUSTOMER_NUDGE
PAY-0016142,CUST-006879,2025-12-18,73.38,INSUFFICIENT_FUNDS,51,3,2,25,0.647,card,30,75.06,1,1918.21,False,0.366,CUSTOMER_ACTION_REQUIRED,0.867,76.33,27.94,CUSTOMER_NUDGE
PAY-0016143,CUST-000939,2026-01-12,38.02,INSUFFICIENT_FUNDS,NSF_51,2,1,27,0.554,upi,27,34.87,1,1074.43,True,0.14,CUSTOMER_ACTION_REQUIRED,0.758,40.04,5.61,STOP
PAY-0016144,CUST-002469,2025-03-18,10.79,FRAUD_SUSPECTED,FRAUD_59,1,0,25,0.677,upi,38,11.68,1,447.53,False,0.093,RISK_RELATED,0.947,11.3,1.05,STOP
PAY-0016145,CUST-001488,2026-06-08,32.14,CARD_EXPIRED,54,1,2,28,0.526,card,14,34.91,0,535.19,False,0.315,PAYMENT_INSTRUMENT,0.777,32.21,10.15,CUSTOMER_NUDGE
PAY-0016146,CUST-002471,2025-08-13,12.56,NETWORK_TIMEOUT,TIMEOUT_408,2,1,26,0.525,upi,28,13.31,1,322.02,False,0.664,TRANSIENT_FAILURE,0.795,12.69,8.43,RETRY
PAY-0016147,CUST-004584,2026-02-22,23.57,GATEWAY_ERROR,GW_500,2,1,26,0.67,upi,15,25.96,3,425.5,True,0.139,GATEWAY_ERROR,0.731,24.34,3.38,STOP
PAY-0016148,CUST-001534,2025-06-03,35.1,INSUFFICIENT_FUNDS,51,2,1,25,0.5,upi,9,31.83,2,309.32,False,0.354,CUSTOMER_ACTION_REQUIRED,0.933,34.73,12.29,CUSTOMER_NUDGE
PAY-0016149,CUST-002026,2025-07-16,26.81,BANK_UNAVAILABLE,GW_503,2,2,36,0.615,upi,38,27.82,1,1210.56,False,0.62,TRANSIENT_FAILURE,0.746,27.43,17.01,HUMAN_REVIEW
PAY-0016150,CUST-001811,2025-06-27,44.95,INVALID_CARD,INVALID_14,3,3,40,0.382,card,4,45.01,1,178.33,False,0.132,PAYMENT_INSTRUMENT,0.925,43.78,5.78,STOP
PAY-0016151,CUST-008146,2025-01-31,5.66,BANK_UNAVAILABLE,GW_503,2,1,33,0.673,upi,22,8.23,1,184.06,False,0.758,TRANSIENT_FAILURE,0.791,5.63,4.27,RETRY
PAY-0016152,CUST-003469,2025-10-03,9.55,NETWORK_TIMEOUT,91,4,4,36,0.289,card,10,8.06,1,82.77,False,0.465,TRANSIENT_FAILURE,0.843,9.4,4.37,HUMAN_REVIEW
PAY-0016153,CUST-004026,2026-07-07,41.41,NETWORK_TIMEOUT,TIMEOUT_408,1,1,27,0.516,upi,28,39.42,2,1138.15,True,0.044,TRANSIENT_FAILURE,0.933,40.85,1.8,STOP
PAY-0016154,CUST-001047,2025-02-19,42.88,GATEWAY_ERROR,96,1,0,23,0.609,card,24,33.64,0,716.23,False,0.733,GATEWAY_ERROR,0.823,42.78,31.36,RETRY
PAY-0016155,CUST-005158,2026-04-13,5.53,AUTHENTICATION_FAILED,3DS_FAIL_05,3,3,35,0.409,upi,6,6.1,1,41.25,False,0.464,GATEWAY_ERROR,0.427,5.95,2.76,HUMAN_REVIEW
PAY-0016156,CUST-001690,2025-05-11,54.78,CARD_EXPIRED,EXP_CARD_54,1,0,30,0.415,card,4,50.14,0,188.98,False,0.497,PAYMENT_INSTRUMENT,0.912,58.49,29.07,CUSTOMER_NUDGE
PAY-0016157,CUST-004999,2025-05-26,22.04,AUTHENTICATION_FAILED,3DS_FAIL_05,1,0,25,0.679,card,14,17.66,0,289.24,False,0.637,CUSTOMER_ACTION_REQUIRED,0.727,23.25,14.81,CUSTOMER_NUDGE
PAY-0016158,CUST-004873,2025-08-22,22.51,AUTHENTICATION_FAILED,05,1,0,35,0.492,netbanking,3,20.77,0,70.95,False,0.447,CUSTOMER_ACTION_REQUIRED,0.729,24.11,10.78,CUSTOMER_NUDGE
PAY-0016159,CUST-004723,2025-04-27,20.75,AUTHENTICATION_FAILED,3DS_FAIL_05,2,1,41,0.319,upi,8,16.43,1,138.18,False,0.349,CUSTOMER_ACTION_REQUIRED,0.835,20.63,7.2,CUSTOMER_NUDGE
PAY-0016160,CUST-003940,2026-02-10,36.39,INSUFFICIENT_FUNDS,51,1,1,29,0.529,netbanking,12,39.58,0,557.11,False,0.369,CUSTOMER_ACTION_REQUIRED,0.78,38.53,14.22,CUSTOMER_NUDGE
PAY-0016161,CUST-001375,2026-07-09,59.73,CARD_EXPIRED,54,1,1,26,0.637,card,16,54.86,0,1074.43,False,0.312,PAYMENT_INSTRUMENT,0.785,58.74,18.33,CUSTOMER_NUDGE
PAY-0016162,CUST-003144,2025-12-01,29.64,BANK_UNAVAILABLE,GW_503,1,0,36,0.526,card,35,33.86,0,1047.39,False,0.846,TRANSIENT_FAILURE,0.979,29.71,25.13,RETRY
PAY-0016163,CUST-003349,2026-06-18,28.51,CARD_EXPIRED,54,1,0,23,0.624,card,47,25.1,2,1083.94,False,0.285,PAYMENT_INSTRUMENT,0.795,30.64,8.73,CUSTOMER_NUDGE
PAY-0016164,CUST-006570,2026-02-25,21.8,NETWORK_TIMEOUT,91,2,3,30,0.51,card,14,26.44,2,316.18,False,0.526,TRANSIENT_FAILURE,0.975,22.35,11.76,HUMAN_REVIEW
PAY-0016165,CUST-008876,2026-03-01,24.33,INVALID_CARD,INVALID_14,2,1,22,0.573,upi,12,21.96,1,321.42,False,0.095,RISK_RELATED,0.596,25.43,2.42,HUMAN_REVIEW
PAY-0016166,CUST-006416,2026-04-09,3.0,INSUFFICIENT_FUNDS,51,1,0,27,0.804,card,49,6.03,0,262.73,False,0.658,CUSTOMER_ACTION_REQUIRED,0.831,2.96,1.95,CUSTOMER_NUDGE
PAY-0016167,CUST-004042,2025-01-03,48.3,BANK_UNAVAILABLE,BANK_DOWN_502,3,2,24,0.583,card,31,40.38,1,1259.09,False,0.587,TRANSIENT_FAILURE,0.873,50.9,29.88,RETRY
PAY-0016168,CUST-002576,2026-04-02,17.76,FRAUD_SUSPECTED,FRAUD_59,1,0,34,0.65,card,36,14.22,1,499.05,False,0.112,RISK_RELATED,0.787,18.06,2.02,STOP
PAY-0016169,CUST-001558,2025-07-10,31.4,DUPLICATE_TRANSACTION,94,2,3,32,0.787,card,96,31.06,2,2563.0,False,0.536,GATEWAY_ERROR,0.727,30.93,16.58,HUMAN_REVIEW
PAY-0016170,CUST-001315,2025-02-28,60.08,DUPLICATE_TRANSACTION,DUP_94,1,0,24,0.592,card,9,51.79,0,401.17,False,0.561,GATEWAY_ERROR,0.752,60.39,33.88,RETRY
PAY-0016171,CUST-001375,2025-05-08,53.15,AUTHENTICATION_FAILED,05,3,3,31,0.624,card,16,54.86,0,1074.43,False,0.668,TRANSIENT_FAILURE,0.393,56.14,37.5,HUMAN_REVIEW
PAY-0016172,CUST-005092,2025-02-16,7.89,NETWORK_TIMEOUT,TIMEOUT_408,2,2,28,0.64,upi,19,9.36,1,181.91,False,0.746,TRANSIENT_FAILURE,0.886,8.26,6.16,RETRY
PAY-0016173,CUST-004609,2026-08-18,28.07,INSUFFICIENT_FUNDS,51,1,0,43,0.573,upi,32,30.19,1,1003.28,False,0.443,CUSTOMER_ACTION_REQUIRED,0.754,30.28,13.41,CUSTOMER_NUDGE
PAY-0016174,CUST-007529,2025-07-31,28.6,AUTHENTICATION_FAILED,3DS_FAIL_05,3,2,35,0.469,card,31,26.27,1,824.03,False,0.275,CUSTOMER_ACTION_REQUIRED,0.765,30.07,8.27,HUMAN_REVIEW
PAY-0016175,CUST-003841,2026-07-07,42.07,INVALID_CARD,INVALID_14,2,2,33,0.461,card,8,36.34,0,355.47,False,0.207,PAYMENT_INSTRUMENT,0.838,44.47,9.21,HUMAN_REVIEW
PAY-0016176,CUST-002972,2026-01-14,15.39,NETWORK_TIMEOUT,TIMEOUT_408,2,1,32,0.52,netbanking,5,17.48,2,90.17,False,0.216,PAYMENT_INSTRUMENT,0.63,16.38,3.54,CUSTOMER_NUDGE
PAY-0016177,CUST-000102,2025-05-14,35.37,INSUFFICIENT_FUNDS,51,2,1,29,0.468,upi,2,33.15,0,60.42,False,0.746,TRANSIENT_FAILURE,0.559,34.94,26.07,RETRY
PAY-0016178,CUST-002091,2025-03-13,11.47,FRAUD_SUSPECTED,RISK_BLOCK_63,2,1,29,0.628,card,14,9.83,0,147.86,False,0.184,RISK_RELATED,0.919,11.44,2.1,HUMAN_REVIEW
PAY-0016179,CUST-008108,2025-11-01,26.7,INSUFFICIENT_FUNDS,NSF_51,1,1,31,0.644,card,36,29.68,0,1293.01,False,0.485,CUSTOMER_ACTION_REQUIRED,0.965,27.7,13.43,CUSTOMER_NUDGE
PAY-0016180,CUST-001454,2025-03-04,23.04,FRAUD_SUSPECTED,RISK_BLOCK_63,1,0,30,0.311,upi,33,23.34,0,835.86,False,0.045,RISK_RELATED,0.827,24.37,1.1,STOP
PAY-0016181,CUST-001348,2025-05-17,15.29,BANK_UNAVAILABLE,BANK_DOWN_502,5,5,30,0.313,card,7,16.93,0,130.38,False,0.01,RISK_RELATED,0.518,16.11,0.16,STOP
PAY-0016182,CUST-004392,2026-06-20,19.95,DUPLICATE_TRANSACTION,DUP_94,3,2,35,0.571,upi,6,17.31,4,115.92,False,0.368,CUSTOMER_ACTION_REQUIRED,0.359,20.09,7.39,HUMAN_REVIEW
PAY-0016183,CUST-004123,2026-02-05,34.6,BANK_UNAVAILABLE,GW_503,2,2,39,0.628,netbanking,30,31.82,0,1068.41,False,0.659,TRANSIENT_FAILURE,0.762,34.98,23.05,RETRY
PAY-0016184,CUST-001859,2026-07-03,26.12,BANK_UNAVAILABLE,BANK_DOWN_502,1,2,30,0.419,upi,10,27.31,2,278.86,False,0.498,TRANSIENT_FAILURE,0.849,26.79,13.34,RETRY
PAY-0016185,CUST-002092,2025-07-11,55.62,INSUFFICIENT_FUNDS,51,2,2,39,0.593,netbanking,23,59.06,1,1578.83,False,0.35,CUSTOMER_ACTION_REQUIRED,0.793,58.69,20.54,HUMAN_REVIEW
PAY-0016186,CUST-007853,2026-05-05,25.49,INVALID_CARD,14,1,0,40,0.571,netbanking,6,30.24,0,161.97,False,0.551,CUSTOMER_ACTION_REQUIRED,0.489,24.77,13.65,CUSTOMER_NUDGE
PAY-0016187,CUST-008624,2026-02-17,23.31,GATEWAY_ERROR,GW_500,5,4,46,0.525,upi,19,20.48,3,459.7,False,0.407,GATEWAY_ERROR,0.882,23.11,9.41,HUMAN_REVIEW
PAY-0016188,CUST-002269,2025-08-06,41.02,GATEWAY_ERROR,96,4,4,40,0.555,upi,31,37.27,0,1104.78,False,0.408,GATEWAY_ERROR,0.735,44.15,18.01,HUMAN_REVIEW
PAY-0016189,CUST-001406,2025-04-20,21.05,NETWORK_TIMEOUT,91,4,4,31,0.598,upi,17,20.69,1,393.17,False,0.499,TRANSIENT_FAILURE,0.872,21.07,10.51,HUMAN_REVIEW
PAY-0016190,CUST-000323,2025-11-09,15.85,CARD_EXPIRED,EXP_CARD_54,5,5,32,0.389,upi,27,17.66,4,460.92,False,0.247,GATEWAY_ERROR,0.663,15.94,3.94,HUMAN_REVIEW
PAY-0016191,CUST-008728,2026-01-02,31.02,INVALID_CARD,INVALID_14,2,1,25,0.476,upi,7,24.14,1,144.37,False,0.199,PAYMENT_INSTRUMENT,0.773,32.23,6.41,CUSTOMER_NUDGE
PAY-0016192,CUST-003543,2025-07-19,28.42,DUPLICATE_TRANSACTION,94,1,1,28,0.663,card,27,30.4,1,782.77,True,0.049,GATEWAY_ERROR,0.949,29.62,1.45,STOP
PAY-0016193,CUST-006956,2026-01-20,20.35,GATEWAY_ERROR,96,3,2,34,0.599,upi,18,19.88,3,438.27,False,0.489,GATEWAY_ERROR,0.865,21.68,10.6,RETRY
PAY-0016194,CUST-004537,2025-03-20,21.08,CARD_EXPIRED,54,3,3,30,0.642,netbanking,27,16.94,1,407.22,False,0.184,PAYMENT_INSTRUMENT,0.858,21.33,3.92,CUSTOMER_NUDGE
PAY-0016195,CUST-003991,2025-12-06,9.13,NETWORK_TIMEOUT,TIMEOUT_408,1,0,23,0.753,upi,39,11.43,1,469.29,False,0.911,TRANSIENT_FAILURE,0.785,9.82,8.95,RETRY
PAY-0016196,CUST-008926,2025-10-24,8.11,FRAUD_SUSPECTED,RISK_BLOCK_63,1,0,17,0.401,upi,3,6.61,2,22.45,False,0.01,RISK_RELATED,0.856,8.56,0.09,HUMAN_REVIEW
PAY-0016197,CUST-002417,2025-04-03,28.35,BANK_UNAVAILABLE,BANK_DOWN_502,2,2,34,0.384,card,10,27.98,1,346.61,False,0.653,TRANSIENT_FAILURE,0.785,27.68,18.08,RETRY
PAY-0016198,CUST-007173,2026-04-30,99.65,NETWORK_TIMEOUT,91,2,2,32,0.519,card,21,94.68,1,2367.34,False,0.754,TRANSIENT_FAILURE,0.889,97.3,73.36,RETRY
PAY-0016199,CUST-006927,2026-06-20,24.29,NETWORK_TIMEOUT,GW_503,3,2,35,0.747,netbanking,42,23.11,1,1132.76,False,0.738,TRANSIENT_FAILURE,0.721,25.09,18.52,RETRY
PAY-0016200,CUST-004058,2025-09-09,23.14,INSUFFICIENT_FUNDS,51,1,2,32,0.605,upi,16,18.73,3,263.88,False,0.33,CUSTOMER_ACTION_REQUIRED,0.834,22.67,7.48,CUSTOMER_NUDGE
PAY-0016201,CUST-006897,2025-10-16,28.13,GATEWAY_ERROR,GW_500,1,1,30,0.518,card,48,26.56,3,1242.87,False,0.416,GATEWAY_ERROR,0.922,30.11,12.53,HUMAN_REVIEW
PAY-0016202,CUST-007086,2025-10-15,32.5,AUTHENTICATION_FAILED,3DS_FAIL_05,1,0,31,0.7,card,33,25.47,0,722.49,False,0.51,CUSTOMER_ACTION_REQUIRED,0.891,34.9,17.8,CUSTOMER_NUDGE
PAY-0016203,CUST-001627,2026-05-27,29.2,BANK_UNAVAILABLE,91,2,1,25,0.565,card,2,22.82,0,52.8,False,0.288,PAYMENT_INSTRUMENT,0.662,31.24,9.0,HUMAN_REVIEW
PAY-0016204,CUST-000522,2025-09-20,14.26,INSUFFICIENT_FUNDS,NSF_51,1,0,21,0.685,card,8,15.28,1,132.24,False,0.573,CUSTOMER_ACTION_REQUIRED,0.839,15.4,8.82,CUSTOMER_NUDGE
PAY-0016205,CUST-003525,2026-07-16,17.55,FRAUD_SUSPECTED,FRAUD_59,1,1,30,0.453,upi,19,13.57,0,286.21,False,0.366,CUSTOMER_ACTION_REQUIRED,0.394,17.34,6.35,HUMAN_REVIEW
PAY-0016206,CUST-002961,2025-11-17,3.19,INSUFFICIENT_FUNDS,51,3,2,32,0.372,card,4,8.28,1,41.18,False,0.231,CUSTOMER_ACTION_REQUIRED,0.809,3.19,0.74,HUMAN_REVIEW
PAY-0016207,CUST-004260,2026-04-28,21.33,GATEWAY_ERROR,GW_ERR_96,5,5,41,0.41,upi,14,16.01,0,195.54,False,0.354,GATEWAY_ERROR,0.783,21.95,7.77,HUMAN_REVIEW
PAY-0016208,CUST-001694,2025-12-31,14.2,NETWORK_TIMEOUT,91,5,4,35,0.677,card,4,8.39,0,38.07,False,0.664,TRANSIENT_FAILURE,0.779,14.16,9.4,HUMAN_REVIEW
PAY-0016209,CUST-002482,2025-01-22,32.18,GATEWAY_ERROR,96,1,0,25,0.476,netbanking,27,29.1,3,866.12,False,0.54,GATEWAY_ERROR,0.79,32.8,17.71,RETRY
PAY-0016210,CUST-006482,2025-06-01,7.4,GATEWAY_ERROR,GW_ERR_96,1,1,30,0.548,card,29,8.9,1,246.08,False,0.612,GATEWAY_ERROR,0.922,7.85,4.8,RETRY
